Time,TimeRel,port,servo1,servo10,servo11,servo12,servo13,servo14,servo15,servo16,servo2,servo3,servo4,servo5,servo6,servo7,servo8,servo9,phi,theta,xacc,xgyro,yacc,ygyro,zacc,zgyro,ch1,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,rssi
521.22,21.6,0.0,1471.0,2106.0,1501.0,1501.0,0.0,0.0,0.0,0.0,1505.0,1001.0,1562.363636,1560.0,1180.0,1214.0,1000.0,1501.0,1.485981,0.097928,97.0,-1375.0,991.0,-113.0,84.0,50.0,944.0,1984.0,993.0,993.0,993.0,993.0,993.0,993.0,0.0,0.0,1001.0,175.0,1094.090909,1090.0,468.0,524.0,173.0,993.0,254.0
521.27,21.65,0.0,1471.0,2106.0,1501.0,1501.0,0.0,0.0,0.0,0.0,1505.0,1001.0,1562.818182,1560.0,1180.0,1214.0,1000.0,1501.0,1.359969,0.060719,61.166667,-1476.666667,993.5,33.666667,213.166667,133.333333,944.0,1984.0,993.0,993.0,993.0,993.0,993.0,993.0,0.0,0.0,1001.0,175.0,1095.454545,1090.0,468.0,524.0,173.0,993.0,254.0
521.32,21.7,0.0,1471.0,2106.0,1501.0,1501.0,0.0,0.0,0.0,0.0,1505.0,1001.0,1562.727273,1560.0,1180.0,1214.0,1000.0,1501.0,1.329277,0.064548,66.0,-1107.666667,996.666667,232.333333,245.0,51.333333,944.0,1984.0,993.0,993.0,993.0,993.0,993.0,993.0,0.0,0.0,1001.0,175.0,1095.181818,1090.0,468.0,524.0,173.0,993.0,254.0
521.37,21.75,0.0,1471.0,2106.0,1501.0,1501.0,0.0,0.0,0.0,0.0,1505.0,1001.0,1562.272727,1560.0,1180.0,1214.0,1000.0,1501.0,1.224156,0.042317,43.0,-1120.0,937.0,185.0,335.0,-55.5,944.0,1984.0,993.0,993.0,993.0,993.0,993.0,993.0,0.0,0.0,1001.0,175.0,1093.818182,1090.0,468.0,524.0,173.0,993.0,254.0
521.42,21.8,0.0,1471.0,2106.0,1501.0,1501.0,0.0,0.0,0.0,0.0,1505.0,1001.0,1562.181818,1560.0,1180.0,1214.0,1000.0,1501.0,1.128407,0.036289,38.0,-1351.333333,909.0,47.333333,430.0,-104.666667,944.0,1984.0,993.0,993.0,993.0,993.0,993.0,993.0,0.0,0.0,1001.0,175.0,1093.545455,1090.0,468.0,524.0,173.0,993.0,254.0
521.47,21.85,0.0,1471.0,2106.0,1501.0,1501.0,0.0,0.0,0.0,0.0,1505.0,1001.0,1562.636364,1560.0,1180.0,1214.0,1000.0,1501.0,1.129604,0.078156,82.666667,-1435.5,952.833333,35.666667,448.5,-43.666667,944.0,1984.0,993.0,993.0,993.0,993.0,993.0,993.0,0.0,0.0,1001.0,175.0,1094.909091,1090.0,468.0,524.0,173.0,993.0,254.0
521.52,21.9,0.0,1471.0,2106.0,1501.0,1501.0,0.0,0.0,0.0,0.0,1505.0,1001.0,1562.909091,1560.0,1180.0,1214.0,1000.0,1501.0,1.069318,0.069102,66.0,-1613.0,842.0,34.0,461.0,178.0,944.0,1984.0,993.0,993.0,993.0,993.0,993.0,993.0,0.0,0.0,1001.0,175.0,1095.727273,1090.0,468.0,524.0,173.0,993.0,254.0
521.57,21.95,0.0,1471.0,2106.0,1501.0,1501.0,0.0,0.0,0.0,0.0,1505.0,1001.0,1562.454545,1560.0,1180.0,1214.0,1000.0,1501.0,0.961226,0.066154,65.166667,-1673.833333,811.166667,101.5,566.833333,213.833333,944.0,1984.0,993.0,993.0,993.0,993.0,993.0,993.0,0.0,0.0,1001.0,175.0,1094.363636,1090.0,468.0,524.0,173.0,993.0,254.0
521.62,22.0,0.0,1471.0,2106.0,1501.0,1501.0,0.0,0.0,0.0,0.0,1505.0,1001.0,1562.0,1560.0,1180.0,1214.0,1000.0,1501.0,0.903935,0.055617,53.666667,-1674.0,764.333333,-30.333333,600.666667,178.333333,944.0,1984.0,993.0,993.0,993.0,993.0,993.0,993.0,0.0,0.0,1001.0,175.0,1093.0,1090.0,468.0,524.0,173.0,993.0,254.0
521.67,22.05,0.0,1471.0,2106.0,1501.0,1501.0,0.0,0.0,0.0,0.0,1505.0,1001.0,1562.454545,1560.0,1180.0,1214.0,1000.0,1501.0,0.823747,0.038191,36.0,-1609.0,700.5,-190.0,648.5,193.5,944.0,1984.0,993.0,993.0,993.0,993.0,993.0,993.0,0.0,0.0,1001.0,175.0,1094.363636,1090.0,468.0,524.0,173.0,993.0,254.0
521.72,22.1,0.0,1471.0,2106.0,1501.0,1501.0,0.0,0.0,0.0,0.0,1505.0,1001.0,1562.909091,1560.0,1180.0,1214.0,1000.0,1501.0,0.721232,0.025564,24.333333,-1677.0,635.666667,-248.666667,725.0,191.333333,944.0,1984.0,993.0,993.0,993.0,993.0,993.0,993.0,0.0,0.0,1001.0,175.0,1095.727273,1090.0,468.0,524.0,173.0,993.0,254.0
521.77,22.15,0.0,1471.0,2106.0,1501.0,1501.0,0.0,0.0,0.0,0.0,1505.0,1001.0,1562.636364,1560.0,1180.0,1214.0,1000.0,1501.0,0.616548,0.020832,20.666667,-1892.333333,573.5,-182.666667,809.5,97.666667,944.0,1984.0,993.0,993.0,993.0,993.0,993.0,993.0,0.0,0.0,1001.0,175.0,1094.909091,1090.0,468.0,524.0,173.0,993.0,254.0
521.82,22.2,0.0,1471.0,2106.0,1501.0,1501.0,0.0,0.0,0.0,0.0,1505.0,1001.0,1562.181818,1560.0,1180.0,1214.0,1000.0,1501.0,0.494765,-0.00106,-1.0,-1699.0,476.0,-136.0,882.0,16.0,944.0,1984.0,993.0,993.0,993.0,993.0,993.0,993.0,0.0,0.0,1001.0,175.0,1093.545455,1090.0,468.0,524.0,173.0,993.0,254.0
521.87,22.25,0.0,1471.0,2106.0,1501.0,1501.0,0.0,0.0,0.0,0.0,1505.0,1001.0,1562.0,1560.0,1180.0,1214.0,1000.0,1501.0,0.408052,0.015979,14.833333,-1943.166667,385.166667,142.333333,889.5,-176.5,944.0,1984.0,993.0,993.0,993.0,993.0,993.0,993.0,0.0,0.0,1001.0,175.0,1093.0,1090.0,468.0,524.0,173.0,993.0,254.0
521.92,22.3,0.0,1471.0,2106.0,1501.0,1501.0,0.0,0.0,0.0,0.0,1505.0,1001.0,1562.0,1560.0,1180.0,1214.0,1000.0,1501.0,0.309135,0.023389,23.333333,-2012.666667,306.333333,132.0,967.666667,-125.666667,944.0,1984.0,993.0,993.0,993.0,993.0,993.0,993.0,0.0,0.0,1001.0,175.0,1093.0,1090.0,468.0,524.0,173.0,993.0,254.0
521.97,22.35,0.0,1471.0,2106.0,1501.0,1501.0,0.0,0.0,0.0,0.0,1505.0,1001.0,1562.181818,1560.0,1180.0,1214.0,1000.0,1501.0,0.223542,0.031322,30.0,-1750.0,219.0,-35.0,952.5,-114.0,944.0,1984.0,993.0,993.0,993.0,993.0,993.0,993.0,0.0,0.0,1001.0,175.0,1093.545455,1090.0,468.0,524.0,173.0,993.0,254.0
522.02,22.4,0.0,1471.0,2106.0,1501.0,1501.0,0.0,0.0,0.0,0.0,1505.0,1001.0,1562.636364,1560.0,1180.0,1214.0,1000.0,1501.0,0.134229,0.023133,21.0,-1718.333333,123.333333,-130.666667,938.666667,-82.666667,944.0,1984.0,993.0,993.0,993.0,993.0,993.0,993.0,0.0,0.0,1001.0,175.0,1094.909091,1090.0,468.0,524.0,173.0,993.0,254.0
522.07,22.45,0.0,1471.0,2106.0,1501.0,1501.0,0.0,0.0,0.0,0.0,1505.0,1001.0,1562.909091,1560.0,1180.0,1214.0,1000.0,1501.0,0.029624,0.006043,5.833333,-2124.5,30.5,-55.333333,1010.666667,54.666667,944.0,1984.0,993.0,993.0,993.0,993.0,993.0,993.0,0.0,0.0,1001.0,175.0,1095.727273,1090.0,468.0,524.0,173.0,993.0,254.0
522.12,22.5,0.0,1471.0,2106.0,1501.0,1501.0,0.0,0.0,0.0,0.0,1505.0,1001.0,1562.454545,1560.0,1180.0,1214.0,1000.0,1501.0,-0.048324,0.061814,60.0,-1742.0,-47.0,-62.0,974.0,98.0,944.0,1984.0,993.0,993.0,993.0,993.0,993.0,993.0,0.0,0.0,1001.0,175.0,1094.363636,1090.0,468.0,524.0,173.0,993.0,254.0
522.17,22.55,0.0,1471.0,2106.0,1501.0,1501.0,0.0,0.0,0.0,0.0,1505.0,1001.0,1562.0,1560.0,1180.0,1214.0,1000.0,1501.0,-0.174569,0.002227,1.666667,-2605.333333,-192.0,-240.333333,1074.0,55.5,944.0,1984.0,993.0,993.0,993.0,993.0,993.0,993.0,0.0,0.0,1001.0,175.0,1093.0,1090.0,468.0,524.0,173.0,993.0,254.0
522.22,22.6,0.0,1471.0,2106.0,1501.0,1501.0,0.0,0.0,0.0,0.0,1505.0,1001.0,1562.454545,1560.0,1180.0,1214.0,1000.0,1501.0,-0.293817,-0.009763,-9.333333,-2281.333333,-297.0,-335.333333,995.333333,-13.0,944.0,1984.0,993.0,993.0,993.0,993.0,993.0,993.0,0.0,0.0,1001.0,175.0,1094.363636,1090.0,468.0,524.0,173.0,993.0,254.0
522.27,22.65,0.0,1471.0,2106.0,1501.0,1501.0,0.0,0.0,0.0,0.0,1505.0,1001.0,1562.909091,1560.0,1180.0,1214.0,1000.0,1501.0,-0.410706,-0.024552,-24.5,-2144.0,-404.5,-398.5,927.5,-79.5,944.0,1984.0,993.0,993.0,993.0,993.0,993.0,993.0,0.0,0.0,1001.0,175.0,1095.727273,1090.0,468.0,524.0,173.0,993.0,254.0
522.32,22.7,0.0,1471.0,2106.0,1501.0,1501.0,0.0,0.0,0.0,0.0,1505.0,1001.0,1563.0,1560.0,1180.0,1214.0,1000.0,1501.0,-0.501256,-0.036364,-36.666667,-2013.0,-485.666667,-194.666667,887.666667,-76.333333,944.0,1984.0,993.0,993.0,993.0,993.0,993.0,993.0,0.0,0.0,1001.0,175.0,1096.0,1090.0,468.0,524.0,173.0,993.0,254.0
522.37,22.75,0.0,1471.0,2106.0,1501.0,1501.0,0.0,0.0,0.0,0.0,1505.0,1001.0,1563.0,1560.0,1180.0,1214.0,1000.0,1501.0,-0.546227,-0.031035,-31.0,-1489.5,-519.5,348.5,854.833333,23.666667,944.0,1984.0,993.0,993.0,993.0,993.0,993.0,993.0,0.0,0.0,1001.0,175.0,1096.0,1090.0,468.0,524.0,173.0,993.0,254.0
522.42,22.8,0.0,1471.0,2106.0,1501.0,1501.0,0.0,0.0,0.0,0.0,1505.0,1001.0,1562.727273,1560.0,1180.0,1214.0,1000.0,1501.0,-0.564484,-0.033803,-36.0,-1292.0,-572.0,691.0,904.0,127.0,944.0,1984.0,993.0,993.0,993.0,993.0,993.0,993.0,0.0,0.0,1001.0,175.0,1095.181818,1090.0,468.0,524.0,173.0,993.0,254.0
522.47,22.85,0.0,1471.0,2106.0,1501.0,1501.0,0.0,0.0,0.0,0.0,1505.0,1001.0,1562.272727,1560.0,1180.0,1214.0,1000.0,1501.0,-0.696006,0.012164,12.333333,-1397.0,-671.166667,448.5,804.833333,62.833333,944.0,1984.0,993.0,993.0,993.0,993.0,993.0,993.0,0.0,0.0,1001.0,175.0,1093.818182,1090.0,468.0,524.0,173.0,993.0,254.0
522.52,22.9,0.0,1471.0,2106.0,1501.0,1501.0,0.0,0.0,0.0,0.0,1505.0,1001.0,1562.0,1560.0,1180.0,1214.0,1000.0,1501.0,-0.784889,0.039692,39.333333,-1602.666667,-713.666667,379.333333,716.333333,78.0,944.0,1984.0,993.0,993.0,993.0,993.0,993.0,993.0,0.0,0.0,1001.0,175.0,1093.0,1090.0,468.0,524.0,173.0,993.0,254.0
522.57,22.95,0.0,1471.0,2106.0,1501.0,1501.0,0.0,0.0,0.0,0.0,1505.0,1001.0,1562.0,1560.0,1180.0,1214.0,1000.0,1501.0,-0.877013,0.06795,70.0,-1451.5,-789.0,259.5,654.0,118.0,944.0,1984.0,993.0,993.0,993.0,993.0,993.0,993.0,0.0,0.0,1001.0,175.0,1093.0,1090.0,468.0,524.0,173.0,993.0,254.0
522.62,23.0,0.0,1471.0,2106.0,1501.0,1501.0,0.0,0.0,0.0,0.0,1505.0,1001.0,1562.090909,1560.0,1180.0,1214.0,1000.0,1501.0,-0.953137,0.081053,82.333333,-1100.0,-824.333333,105.333333,587.333333,103.333333,944.0,1984.0,993.0,993.0,993.0,993.0,993.0,993.0,0.0,0.0,1001.0,175.0,1093.272727,1090.0,468.0,524.0,173.0,993.0,254.0
522.67,23.05,0.0,1471.0,2106.0,1501.0,1501.0,0.0,0.0,0.0,0.0,1505.0,1001.0,1562.545455,1560.0,1180.0,1214.0,1000.0,1501.0,-0.995948,0.074683,70.0,-894.333333,-787.0,18.333333,508.333333,19.333333,944.0,1984.0,993.0,993.0,993.0,993.0,993.0,993.0,0.0,0.0,1001.0,175.0,1094.636364,1090.0,468.0,524.0,173.0,993.0,254.0
522.72,23.1,0.0,1471.0,2106.0,1501.0,1501.0,0.0,0.0,0.0,0.0,1505.0,1001.0,1563.0,1560.0,1180.0,1214.0,1000.0,1501.0,-1.057109,0.102714,105.0,-946.0,-887.0,30.0,500.0,6.0,944.0,1984.0,993.0,993.0,993.0,993.0,993.0,993.0,0.0,0.0,1001.0,175.0,1096.0,1090.0,468.0,524.0,173.0,993.0,254.0
522.77,23.15,0.0,1471.0,2106.0,1501.0,1501.0,0.0,0.0,0.0,0.0,1505.0,1001.0,1562.545455,1560.0,1180.0,1214.0,1000.0,1501.0,-1.094843,0.086861,80.833333,-691.0,-823.666667,-254.166667,425.0,100.166667,944.0,1984.0,993.0,993.0,993.0,993.0,993.0,993.0,0.0,0.0,1001.0,175.0,1094.636364,1090.0,468.0,524.0,173.0,993.0,254.0
522.82,23.2,0.0,1471.0,2106.0,1501.0,1501.0,0.0,0.0,0.0,0.0,1505.0,1001.0,1562.090909,1560.0,1180.0,1214.0,1000.0,1501.0,-1.105702,0.059442,56.666667,-625.333333,-871.0,-481.666667,436.666667,-83.0,944.0,1984.0,993.0,993.0,993.0,993.0,993.0,993.0,0.0,0.0,1001.0,175.0,1093.272727,1090.0,468.0,524.0,173.0,993.0,254.0
522.87,23.25,0.0,1471.0,2106.0,1501.0,1501.0,0.0,0.0,0.0,0.0,1505.0,1001.0,1562.363636,1560.0,1180.0,1214.0,1000.0,1501.0,-1.117558,0.057479,59.0,-725.5,-926.0,-465.0,450.5,-159.0,944.0,1984.0,993.0,993.0,993.0,993.0,993.0,993.0,0.0,0.0,1001.0,175.0,1094.090909,1090.0,468.0,524.0,173.0,993.0,254.0
522.92,23.3,0.0,1471.0,2106.0,1501.0,1501.0,0.0,0.0,0.0,0.0,1505.0,1001.0,1562.818182,1560.0,1180.0,1214.0,1000.0,1501.0,-1.141725,0.047775,50.0,-972.0,-956.333333,-143.0,437.333333,-212.333333,944.0,1984.0,993.0,993.0,993.0,993.0,993.0,993.0,0.0,0.0,1001.0,175.0,1095.454545,1090.0,468.0,524.0,173.0,993.0,254.0
522.97,23.35,0.0,1471.0,2106.0,1501.0,1501.0,0.0,0.0,0.0,0.0,1505.0,1001.0,1562.727273,1560.0,1180.0,1214.0,1000.0,1501.0,-1.189408,0.013297,13.333333,-1247.666667,-968.166667,264.166667,388.666667,-340.666667,944.0,1984.0,993.0,993.0,993.0,993.0,993.0,993.0,0.0,0.0,1001.0,175.0,1095.181818,1090.0,468.0,524.0,173.0,993.0,254.0
523.02,23.4,0.0,1471.0,2106.0,1501.0,1501.0,0.0,0.0,0.0,0.0,1505.0,1001.0,1562.272727,1560.0,1180.0,1214.0,1000.0,1501.0,-1.288149,0.039568,40.0,-1236.0,-974.0,100.0,282.0,-199.0,944.0,1984.0,993.0,993.0,993.0,993.0,993.0,993.0,0.0,0.0,1001.0,175.0,1093.818182,1090.0,468.0,524.0,173.0,993.0,254.0
523.07,23.45,0.0,1471.0,2106.0,1501.0,1501.0,0.0,0.0,0.0,0.0,1505.0,1001.0,1562.0,1560.0,1180.0,1214.0,1000.0,1501.0,-1.359232,0.004845,5.0,-1286.0,-955.666667,-65.833333,205.333333,-182.333333,944.0,1984.0,993.0,993.0,993.0,993.0,993.0,993.0,0.0,0.0,1001.0,175.0,1093.0,1090.0,468.0,524.0,173.0,993.0,254.0
523.12,23.5,0.0,1471.0,2106.0,1501.0,1501.0,0.0,0.0,0.0,0.0,1505.0,1001.0,1562.0,1560.0,1180.0,1214.0,1000.0,1501.0,-1.417308,-0.009669,-9.333333,-1089.333333,-962.666667,-165.0,148.0,-247.0,944.0,1984.0,993.0,993.0,993.0,993.0,993.0,993.0,0.0,0.0,1001.0,175.0,1093.0,1090.0,468.0,524.0,173.0,993.0,254.0
523.17,23.55,0.0,1471.0,2106.0,1501.0,1501.0,0.0,0.0,0.0,0.0,1505.0,1001.0,1562.0,1560.0,1180.0,1214.0,1000.0,1501.0,-1.472132,-0.019131,-18.5,-831.0,-976.0,-247.5,95.5,-332.0,944.0,1984.0,993.0,993.0,993.0,993.0,993.0,993.0,0.0,0.0,1001.0,175.0,1093.0,1090.0,468.0,524.0,173.0,993.0,254.0
523.22,23.6,0.0,1471.0,2106.0,1501.0,1501.0,0.0,0.0,0.0,0.0,1505.0,1001.0,1562.0,1560.0,1180.0,1214.0,1000.0,1501.0,-1.498726,-0.032223,-31.0,-575.666667,-978.333333,-241.333333,70.0,-413.333333,944.0,1984.0,993.0,993.0,993.0,993.0,993.0,993.0,0.0,0.0,1001.0,175.0,1093.0,1090.0,468.0,524.0,173.0,993.0,254.0
523.27,23.65,0.0,1471.0,2106.0,1501.0,1501.0,0.0,0.0,0.0,0.0,1505.0,1001.0,1562.0,1560.0,1180.0,1214.0,1000.0,1501.0,-1.495815,-0.049009,-47.5,-365.5,-976.5,-108.0,72.833333,-445.0,944.0,1984.0,993.0,993.0,993.0,993.0,993.0,993.0,0.0,0.0,1001.0,175.0,1093.0,1090.0,468.0,524.0,173.0,993.0,254.0
523.32,23.7,0.0,1471.0,2106.0,1501.0,1501.0,0.0,0.0,0.0,0.0,1505.0,1001.0,1562.454545,1560.0,1180.0,1214.0,1000.0,1501.0,-1.544261,-0.058794,-60.0,-318.0,-1024.0,2.0,27.0,-300.0,944.0,1984.0,993.0,993.0,993.0,993.0,993.0,993.0,0.0,0.0,1001.0,175.0,1094.363636,1090.0,468.0,524.0,173.0,993.0,254.0
523.37,23.75,0.0,1471.0,2106.0,1501.0,1501.0,0.0,0.0,0.0,0.0,1505.0,1001.0,1562.909091,1560.0,1180.0,1214.0,1000.0,1501.0,-1.529095,-0.083344,-84.166667,-43.0,-1015.666667,-37.166667,42.0,28.333333,944.0,1984.0,993.0,993.0,993.0,993.0,993.0,993.0,0.0,0.0,1001.0,175.0,1095.727273,1090.0,468.0,524.0,173.0,993.0,254.0
523.42,23.8,0.0,1471.0,2106.0,1501.0,1501.0,0.0,0.0,0.0,0.0,1505.0,1001.0,1562.636364,1560.0,1180.0,1214.0,1000.0,1501.0,-1.537437,-0.050157,-51.0,-115.333333,-1039.333333,-37.666667,34.333333,349.333333,944.0,1984.0,993.0,993.0,993.0,993.0,993.0,993.0,0.0,0.0,1001.0,175.0,1094.909091,1090.0,468.0,524.0,173.0,993.0,254.0
523.47,23.85,0.0,1471.0,2106.0,1501.0,1501.0,0.0,0.0,0.0,0.0,1505.0,1001.0,1562.181818,1560.0,1180.0,1214.0,1000.0,1501.0,-1.564203,-0.007747,-8.0,-85.0,-1054.0,47.0,7.0,820.0,944.0,1984.0,993.0,993.0,993.0,993.0,993.0,993.0,0.0,0.0,1001.0,175.0,1093.545455,1090.0,468.0,524.0,173.0,993.0,254.0
523.52,23.9,0.0,1471.0,2106.0,1501.0,1501.0,0.0,0.0,0.0,0.0,1505.0,1001.0,1562.0,1560.0,1180.0,1214.0,1000.0,1501.0,-1.572183,0.042509,42.0,69.0,-1030.0,-10.333333,-2.0,1275.333333,944.0,1984.0,993.0,993.0,993.0,993.0,993.0,993.0,0.0,0.0,1001.0,175.0,1093.0,1090.0,468.0,524.0,173.0,993.0,254.0
523.57,23.95,0.0,1471.0,2106.0,1501.0,1501.0,0.0,0.0,0.0,0.0,1505.0,1001.0,1562.0,1560.0,1180.0,1214.0,1000.0,1501.0,-1.548108,0.110342,108.166667,106.5,-979.0,-288.333333,21.833333,1475.5,944.0,1984.0,993.0,993.0,993.0,993.0,993.0,993.0,0.0,0.0,1001.0,175.0,1093.0,1090.0,468.0,524.0,173.0,993.0,254.0
523.62,24.0,0.0,1471.0,2106.0,1501.0,1501.0,0.0,0.0,0.0,0.0,1505.0,1001.0,1562.0,1560.0,1180.0,1214.0,1000.0,1501.0,-1.558709,0.180569,179.0,-306.0,-984.0,-295.0,11.0,1353.0,944.0,1984.0,993.0,993.0,993.0,993.0,993.0,993.0,0.0,0.0,1001.0,175.0,1093.0,1090.0,468.0,524.0,173.0,993.0,254.0
523.67,24.05,0.0,1471.0,2106.0,1501.0,1501.0,0.0,0.0,0.0,0.0,1505.0,1001.0,1562.0,1560.0,1180.0,1214.0,1000.0,1501.0,-1.548897,0.227665,222.333333,-28.5,-960.666667,-303.333333,20.166667,1331.333333,944.0,1984.0,993.0,993.0,993.0,993.0,993.0,993.0,0.0,0.0,1001.0,175.0,1093.0,1090.0,468.0,524.0,173.0,993.0,254.0
523.72,24.1,0.0,1471.0,2106.0,1501.0,1501.0,0.0,0.0,0.0,0.0,1505.0,1001.0,1562.090909,1560.0,1180.0,1214.0,1000.0,1501.0,-1.532005,0.27642,267.666667,119.0,-944.0,-263.0,36.0,1411.666667,944.0,1984.0,993.0,993.0,993.0,993.0,993.0,993.0,0.0,0.0,1001.0,175.0,1093.272727,1090.0,468.0,524.0,173.0,993.0,254.0
523.77,24.15,0.0,1471.0,2106.0,1501.0,1501.0,0.0,0.0,0.0,0.0,1505.0,1001.0,1562.545455,1560.0,1180.0,1214.0,1000.0,1501.0,-1.537879,0.346411,337.5,137.5,-933.5,-145.5,30.5,1622.0,944.0,1984.0,993.0,993.0,993.0,993.0,993.0,993.0,0.0,0.0,1001.0,175.0,1094.636364,1090.0,468.0,524.0,173.0,993.0,254.0
523.82,24.2,0.0,1471.0,2106.0,1501.0,1501.0,0.0,0.0,0.0,0.0,1505.0,1001.0,1563.0,1560.0,1180.0,1214.0,1000.0,1501.0,-1.478264,0.394453,396.666667,53.333333,-944.333333,-184.0,91.0,1557.333333,944.0,1984.0,993.0,993.0,993.0,993.0,993.0,993.0,0.0,0.0,1001.0,175.0,1096.0,1090.0,468.0,524.0,173.0,993.0,254.0
523.87,24.25,0.0,1471.0,2106.0,1501.0,1501.0,0.0,0.0,0.0,0.0,1505.0,1001.0,1562.545455,1560.0,1180.0,1214.0,1000.0,1501.0,-1.370317,0.421114,432.0,-86.333333,-948.833333,-416.333333,198.833333,1181.666667,944.0,1984.0,993.0,993.0,993.0,993.0,993.0,993.0,0.0,0.0,1001.0,175.0,1094.636364,1090.0,468.0,524.0,173.0,993.0,254.0
523.92,24.3,0.0,1471.0,2106.0,1501.0,1501.0,0.0,0.0,0.0,0.0,1505.0,1001.0,1562.090909,1560.0,1180.0,1214.0,1000.0,1501.0,-1.560116,0.577227,532.0,-218.0,-818.0,-228.0,8.0,1630.0,944.0,1984.0,993.0,993.0,993.0,993.0,993.0,993.0,0.0,0.0,1001.0,175.0,1093.272727,1090.0,468.0,524.0,173.0,993.0,254.0
523.97,24.35,0.0,1471.0,2106.0,1501.0,1501.0,0.0,0.0,0.0,0.0,1505.0,1001.0,1562.363636,1560.0,1180.0,1214.0,1000.0,1501.0,-1.543523,0.671653,607.833333,335.333333,-763.833333,-108.833333,20.5,1734.166667,944.0,1984.0,993.0,993.0,993.0,993.0,993.0,993.0,0.0,0.0,1001.0,175.0,1094.090909,1090.0,468.0,524.0,173.0,993.0,254.0
524.02,24.4,0.0,1471.0,2106.0,1501.0,1501.0,0.0,0.0,0.0,0.0,1505.0,1001.0,1562.818182,1560.0,1180.0,1214.0,1000.0,1501.0,-1.494147,0.764308,643.666667,526.666667,-671.666667,283.0,49.666667,1346.333333,944.0,1984.0,993.0,993.0,993.0,993.0,993.0,993.0,0.0,0.0,1001.0,175.0,1095.454545,1090.0,468.0,524.0,173.0,993.0,254.0
524.07,24.45,0.0,1471.0,2106.0,1501.0,1501.0,0.0,0.0,0.0,0.0,1505.0,1001.0,1562.727273,1560.0,1180.0,1214.0,1000.0,1501.0,-1.525987,0.818141,700.0,294.5,-653.5,405.0,28.5,1120.5,944.0,1984.0,993.0,993.0,993.0,993.0,993.0,993.0,0.0,0.0,1001.0,175.0,1095.181818,1090.0,468.0,524.0,173.0,993.0,254.0
524.12,24.5,0.0,1471.0,2106.0,1501.0,1501.0,0.0,0.0,0.0,0.0,1505.0,1001.0,1562.272727,1560.0,1180.0,1214.0,1000.0,1501.0,-1.506367,0.867572,752.333333,283.0,-635.333333,213.666667,36.0,1158.333333,944.0,1984.0,993.0,993.0,993.0,993.0,993.0,993.0,0.0,0.0,1001.0,175.0,1093.818182,1090.0,468.0,524.0,173.0,993.0,254.0
524.17,24.55,0.0,1471.0,2106.0,1501.0,1501.0,0.0,0.0,0.0,0.0,1505.0,1001.0,1562.0,1560.0,1180.0,1214.0,1000.0,1501.0,-1.381533,0.947289,779.166667,722.333333,-548.333333,-9.666667,105.833333,1250.166667,944.0,1984.0,993.0,993.0,993.0,993.0,993.0,993.0,0.0,0.0,1001.0,175.0,1093.0,1090.0,468.0,524.0,173.0,993.0,254.0
524.22,24.6,0.0,1471.0,2106.0,1501.0,1501.0,0.0,0.0,0.0,0.0,1505.0,1001.0,1562.0,1560.0,1180.0,1214.0,1000.0,1501.0,-1.502264,1.021051,850.0,309.0,-520.0,167.0,35.0,1116.0,944.0,1984.0,993.0,993.0,993.0,993.0,993.0,993.0,0.0,0.0,1001.0,175.0,1093.0,1090.0,468.0,524.0,173.0,993.0,254.0
524.27,24.65,0.0,1471.0,2106.0,1501.0,1501.0,0.0,0.0,0.0,0.0,1505.0,1001.0,1562.090909,1560.0,1180.0,1214.0,1000.0,1501.0,-1.442364,1.053256,847.5,238.166667,-478.333333,-387.166667,60.833333,1023.5,944.0,1984.0,993.0,993.0,993.0,993.0,993.0,993.0,0.0,0.0,1001.0,175.0,1093.272727,1090.0,468.0,524.0,173.0,993.0,254.0
524.32,24.7,0.0,1471.0,2106.0,1501.0,1501.0,0.0,0.0,0.0,0.0,1505.0,1001.0,1562.545455,1560.0,1180.0,1214.0,1000.0,1501.0,-1.333036,1.092066,892.333333,136.666667,-448.0,-466.0,107.333333,1013.666667,944.0,1984.0,993.0,993.0,993.0,993.0,993.0,993.0,0.0,0.0,1001.0,175.0,1094.636364,1090.0,468.0,524.0,173.0,993.0,254.0
524.37,24.75,0.0,1471.0,2106.0,1501.0,1501.0,0.0,0.0,0.0,0.0,1505.0,1001.0,1563.0,1560.0,1180.0,1214.0,1000.0,1501.0,-1.272006,1.114743,884.5,78.5,-414.5,-347.5,127.0,656.0,944.0,1984.0,993.0,993.0,993.0,993.0,993.0,993.0,0.0,0.0,1001.0,175.0,1096.0,1090.0,468.0,524.0,173.0,993.0,254.0
524.42,24.8,0.0,1471.0,2106.0,1501.0,1501.0,0.0,0.0,0.0,0.0,1505.0,1001.0,1562.545455,1560.0,1180.0,1214.0,1000.0,1501.0,-1.26427,1.124426,867.333333,-6.0,-395.333333,-217.666667,125.0,151.666667,944.0,1984.0,993.0,993.0,993.0,993.0,993.0,993.0,0.0,0.0,1001.0,175.0,1094.636364,1090.0,468.0,524.0,173.0,993.0,254.0
